eval,key,intelligibility,naturalness,cb1,cb2,cb3,cb4,start_time,end_time,path,listener_id,hubert,smile,speaker
test,BM083B50,5.0,5.0,False,False,False,False,2024/05/23 17:43:00.934,2024/05/23 17:43:03,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/BM083B50_hubert_layer6.pt,data/smile/BM083B50.pt,BM083
test,M018B13,5.0,4.0,False,False,True,False,2024/05/23 17:43:08.924,2024/05/23 17:43:17,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M018B13_hubert_layer6.pt,data/smile/M018B13.pt,M018
test,BF070B31,5.0,4.5,False,False,False,True,2024/05/23 17:43:24.572,2024/05/23 17:43:34,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/BF070B31_hubert_layer6.pt,data/smile/BF070B31.pt,BF070
test,F015B39,2.0,4.0,True,False,False,False,2024/05/23 17:43:40.732,2024/05/23 17:43:48,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F015B39_hubert_layer6.pt,data/smile/F015B39.pt,F015
test,F006C10,4.5,4.0,False,False,True,False,2024/05/23 17:43:58.444,2024/05/23 17:44:10,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F006C10_hubert_layer6.pt,data/smile/F006C10.pt,F006
test,BM046C22,5.0,4.5,False,True,False,False,2024/05/23 17:44:18.316,2024/05/23 17:44:23,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/BM046C22_hubert_layer6.pt,data/smile/BM046C22.pt,BM046
test,BF069B20,5.0,5.0,False,False,False,False,2024/05/23 17:44:29.879,2024/05/23 17:44:36,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/BF069B20_hubert_layer6.pt,data/smile/BF069B20.pt,BF069
test,M009B02,4.5,4.0,True,False,False,True,2024/05/23 17:44:43.614,2024/05/23 17:44:51,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M009B02_hubert_layer6.pt,data/smile/M009B02.pt,M009
test,F018B30,4.5,3.5,False,True,True,False,2024/05/23 17:45:02.391,2024/05/23 17:45:13,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F018B30_hubert_layer6.pt,data/smile/F018B30.pt,F018
test,F007C09,2.5,2.5,True,False,True,False,2024/05/23 17:45:18.223,2024/05/23 17:45:30,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F007C09_hubert_layer6.pt,data/smile/F007C09.pt,F007
test,F003B35,4.0,2.5,False,True,True,False,2024/05/23 17:45:41.807,2024/05/23 17:45:58,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F003B35_hubert_layer6.pt,data/smile/F003B35.pt,F003
test,M013B21,1.0,2.0,True,True,True,False,2024/05/23 17:46:06.040,2024/05/23 17:46:15,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M013B21_hubert_layer6.pt,data/smile/M013B21.pt,M013
test,F004C04,4.5,4.5,False,False,True,False,2024/05/23 17:46:23.744,2024/05/23 17:46:36,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F004C04_hubert_layer6.pt,data/smile/F004C04.pt,F004
test,F005B42,1.5,2.5,True,False,True,True,2024/05/23 17:46:48.178,2024/05/23 17:46:56,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F005B42_hubert_layer6.pt,data/smile/F005B42.pt,F005
test,M003C26,1.5,2.5,True,True,False,False,2024/05/23 17:47:02.822,2024/05/23 17:47:13,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M003C26_hubert_layer6.pt,data/smile/M003C26.pt,M003
test,F002B26,2.5,3.5,True,False,True,False,2024/05/23 17:47:18.630,2024/05/23 17:47:31,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F002B26_hubert_layer6.pt,data/smile/F002B26.pt,F002
test,M007B23,4.5,4.0,False,False,True,False,2024/05/23 17:47:38.080,2024/05/23 17:47:47,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M007B23_hubert_layer6.pt,data/smile/M007B23.pt,M007
test,M015B17,2.0,3.5,True,False,True,False,2024/05/23 17:47:58.330,2024/05/23 17:48:05,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M015B17_hubert_layer6.pt,data/smile/M015B17.pt,M015
test,F004B09,4.5,4.5,False,False,False,False,2024/05/23 17:48:12.943,2024/05/23 17:48:19,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F004B09_hubert_layer6.pt,data/smile/F004B09.pt,F004
test,M009C02,4.5,3.5,True,False,False,True,2024/05/23 17:48:27.674,2024/05/23 17:48:34,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M009C02_hubert_layer6.pt,data/smile/M009C02.pt,M009
test,M003B16,1.5,2.5,False,False,True,True,2024/05/23 17:48:41.780,2024/05/23 17:48:55,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M003B16_hubert_layer6.pt,data/smile/M003B16.pt,M003
test,M025B10,4.5,4.0,False,False,True,False,2024/05/23 17:49:02.950,2024/05/23 17:49:07,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M025B10_hubert_layer6.pt,data/smile/M025B10.pt,M025
test,M012B14,1.5,2.5,True,True,True,False,2024/05/23 17:49:13.041,2024/05/23 17:49:21,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M012B14_hubert_layer6.pt,data/smile/M012B14.pt,M012
test,F014C31,4.5,3.5,False,False,True,False,2024/05/23 17:49:28.228,2024/05/23 17:49:35,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F014C31_hubert_layer6.pt,data/smile/F014C31.pt,F014
test,F001C32,4.0,3.5,False,True,True,False,2024/05/23 17:49:43.736,2024/05/23 17:49:54,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F001C32_hubert_layer6.pt,data/smile/F001C32.pt,F001
test,M028C45,5.0,5.0,False,False,False,False,2024/05/23 17:49:59.543,2024/05/23 17:50:02,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M028C45_hubert_layer6.pt,data/smile/M028C45.pt,M028
test,M023C47,4.0,4.5,True,False,False,False,2024/05/23 17:50:27.438,2024/05/23 17:50:37,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M023C47_hubert_layer6.pt,data/smile/M023C47.pt,M023
test,F001B24,4.5,3.5,False,False,True,False,2024/05/23 17:50:46.713,2024/05/23 17:50:54,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F001B24_hubert_layer6.pt,data/smile/F001B24.pt,F001
test,M011C29,1.5,2.5,True,True,True,False,2024/05/23 17:51:13.193,2024/05/23 17:51:28,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M011C29_hubert_layer6.pt,data/smile/M011C29.pt,M011
test,M002B25,4.5,3.5,True,False,True,False,2024/05/23 17:51:36.122,2024/05/23 17:51:45,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M002B25_hubert_layer6.pt,data/smile/M002B25.pt,M002
test,M007C01,3.5,3.5,True,False,True,False,2024/05/23 17:51:54.572,2024/05/23 17:52:00,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M007C01_hubert_layer6.pt,data/smile/M007C01.pt,M007
test,M001B04,1.5,2.5,True,False,False,True,2024/05/23 17:52:12.095,2024/05/23 17:52:18,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M001B04_hubert_layer6.pt,data/smile/M001B04.pt,M001
test,M011B44,2.0,3.0,True,False,True,False,2024/05/23 17:52:24.864,2024/05/23 17:52:33,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M011B44_hubert_layer6.pt,data/smile/M011B44.pt,M011
test,BF027C05,5.0,5.0,False,False,False,False,2024/05/23 17:52:37.547,2024/05/23 17:52:40,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/BF027C05_hubert_layer6.pt,data/smile/BF027C05.pt,BF027
test,F019B27,3.0,4.0,True,False,False,False,2024/05/23 17:52:49.238,2024/05/23 17:52:56,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F019B27_hubert_layer6.pt,data/smile/F019B27.pt,F019
test,M013C48,1.0,1.5,True,True,True,False,2024/05/23 17:53:06.059,2024/05/23 17:53:15,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M013C48_hubert_layer6.pt,data/smile/M013C48.pt,M013
test,F002C36,2.0,3.0,True,False,True,False,2024/05/23 17:53:21.636,2024/05/23 17:53:32,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F002C36_hubert_layer6.pt,data/smile/F002C36.pt,F002
test,F007B48,3.5,4.0,True,False,False,False,2024/05/23 17:53:37.155,2024/05/23 17:53:45,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F007B48_hubert_layer6.pt,data/smile/F007B48.pt,F007
test,BM047C39,5.0,5.0,False,False,False,False,2024/05/23 17:53:55.451,2024/05/23 17:54:00,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/BM047C39_hubert_layer6.pt,data/smile/BM047C39.pt,BM047
test,M025C21,3.0,4.0,True,False,False,False,2024/05/23 17:54:11.590,2024/05/23 17:54:18,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M025C21_hubert_layer6.pt,data/smile/M025C21.pt,M025
test,M004B34,1.0,1.5,True,False,True,True,2024/05/23 17:54:28.126,2024/05/23 17:54:37,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M004B34_hubert_layer6.pt,data/smile/M004B34.pt,M004
test,M005B03,4.5,4.0,False,False,False,False,2024/05/23 17:54:45.943,2024/05/23 17:54:53,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M005B03_hubert_layer6.pt,data/smile/M005B03.pt,M005
test,F009B05,1.5,2.0,True,True,True,False,2024/05/23 17:55:05.588,2024/05/23 17:55:13,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F009B05_hubert_layer6.pt,data/smile/F009B05.pt,F009
test,F008B22,1.0,2.5,False,False,True,False,2024/05/23 17:55:21.712,2024/05/23 17:55:31,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F008B22_hubert_layer6.pt,data/smile/F008B22.pt,F008
test,M024C24,2.0,3.5,True,False,False,False,2024/05/23 17:55:35.366,2024/05/23 17:55:44,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M024C24_hubert_layer6.pt,data/smile/M024C24.pt,M024
test,M018C07,4.5,4.5,False,False,False,False,2024/05/23 17:55:51.456,2024/05/23 17:55:58,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M018C07_hubert_layer6.pt,data/smile/M018C07.pt,M018
test,F010B41,3.0,3.0,True,False,True,False,2024/05/23 17:56:04.656,2024/05/23 17:56:12,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F010B41_hubert_layer6.pt,data/smile/F010B41.pt,F010
test,M017C41,3.5,3.0,True,False,False,False,2024/05/23 17:56:22.709,2024/05/23 17:56:29,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M017C41_hubert_layer6.pt,data/smile/M017C41.pt,M017
test,F013B43,4.0,4.5,False,False,False,False,2024/05/23 17:56:37.448,2024/05/23 17:56:44,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F013B43_hubert_layer6.pt,data/smile/F013B43.pt,F013
test,M023B47,4.5,4.0,False,False,True,False,2024/05/23 17:56:53.775,2024/05/23 17:56:58,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M023B47_hubert_layer6.pt,data/smile/M023B47.pt,M023
test,F005C28,2.5,2.5,True,True,False,False,2024/05/23 17:57:07.652,2024/05/23 17:57:16,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/F005C28_hubert_layer6.pt,data/smile/F005C28.pt,F005
test,M002C34,4.0,3.0,False,True,False,True,2024/05/23 17:57:22.031,2024/05/23 17:57:31,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M002C34_hubert_layer6.pt,data/smile/M002C34.pt,M002
test,M015C43,4.5,3.5,True,False,True,False,2024/05/23 17:57:38.525,2024/05/23 17:57:47,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M015C43_hubert_layer6.pt,data/smile/M015C43.pt,M015
test,M017B33,4.5,3.5,False,True,False,False,2024/05/23 17:57:59.129,2024/05/23 17:58:08,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M017B33_hubert_layer6.pt,data/smile/M017B33.pt,M017
test,M012C30,1.5,2.0,True,False,False,True,2024/05/23 17:58:14.379,2024/05/23 17:58:24,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M012C30_hubert_layer6.pt,data/smile/M012C30.pt,M012
test,M024B07,4.5,4.5,False,False,False,False,2024/05/23 17:58:29.818,2024/05/23 17:58:37,deaf_csv/deaf_test_002.csv,202405231730,/home/akio/deaf_si_2025/data/hubert/M024B07_hubert_layer6.pt,data/smile/M024B07.pt,M024
trial,BF070B50,5.0,5.0,False,False,False,False,2024/05/28 17:10:21,2024/05/28 17:10:33,deaf_csv/deaf_trial_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/BF070B50_hubert_layer6.pt,data/smile/BF070B50.pt,BF070
trial,M024B30,4.0,1.0,True,False,False,False,2024/05/28 17:10:42,2024/05/28 17:10:57,deaf_csv/deaf_trial_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M024B30_hubert_layer6.pt,data/smile/M024B30.pt,M024
trial,F016C15,5.0,2.0,True,False,False,False,2024/05/28 17:11:04,2024/05/28 17:11:16,deaf_csv/deaf_trial_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F016C15_hubert_layer6.pt,data/smile/F016C15.pt,F016
trial,F016B08,5.0,2.0,True,False,False,False,2024/05/28 17:11:20,2024/05/28 17:11:31,deaf_csv/deaf_trial_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F016B08_hubert_layer6.pt,data/smile/F016B08.pt,F016
test,M009B48,2.0,1.5,True,False,False,True,2024/05/28 17:11:46.457,2024/05/28 17:12:05,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M009B48_hubert_layer6.pt,data/smile/M009B48.pt,M009
test,M012B28,1.0,2.0,True,False,False,True,2024/05/28 17:12:10.253,2024/05/28 17:12:21,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M012B28_hubert_layer6.pt,data/smile/M012B28.pt,M012
test,F001C46,3.0,1.0,True,False,True,False,2024/05/28 17:12:28.488,2024/05/28 17:12:45,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F001C46_hubert_layer6.pt,data/smile/F001C46.pt,F001
test,M001C24,1.0,2.0,True,False,True,True,2024/05/28 17:12:51.072,2024/05/28 17:13:01,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M001C24_hubert_layer6.pt,data/smile/M001C24.pt,M001
test,M017C16,2.0,3.0,True,False,True,False,2024/05/28 17:13:10.104,2024/05/28 17:13:24,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M017C16_hubert_layer6.pt,data/smile/M017C16.pt,M017
test,F014C37,5.0,4.0,True,False,False,False,2024/05/28 17:13:34.562,2024/05/28 17:13:39,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F014C37_hubert_layer6.pt,data/smile/F014C37.pt,F014
test,M006C13,4.0,4.0,True,False,False,False,2024/05/28 17:13:46.434,2024/05/28 17:13:54,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M006C13_hubert_layer6.pt,data/smile/M006C13.pt,M006
test,F002C38,1.0,1.0,True,True,True,True,2024/05/28 17:14:04.091,2024/05/28 17:14:14,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F002C38_hubert_layer6.pt,data/smile/F002C38.pt,F002
test,M011C45,1.0,1.0,True,False,True,True,2024/05/28 17:14:20.547,2024/05/28 17:14:28,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M011C45_hubert_layer6.pt,data/smile/M011C45.pt,M011
test,M023C17,5.0,4.0,True,False,False,False,2024/05/28 17:14:33.598,2024/05/28 17:14:41,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M023C17_hubert_layer6.pt,data/smile/M023C17.pt,M023
test,F010B24,4.0,3.0,True,False,False,False,2024/05/28 17:14:46.777,2024/05/28 17:14:57,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F010B24_hubert_layer6.pt,data/smile/F010B24.pt,F010
test,F019B14,2.0,2.0,True,False,False,True,2024/05/28 17:15:01.795,2024/05/28 17:15:16,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F019B14_hubert_layer6.pt,data/smile/F019B14.pt,F019
test,F013C19,5.0,4.0,False,False,True,False,2024/05/28 17:15:24.824,2024/05/28 17:15:31,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F013C19_hubert_layer6.pt,data/smile/F013C19.pt,F013
test,M014B21,2.0,1.0,True,False,True,True,2024/05/28 17:15:37.214,2024/05/28 17:15:46,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M014B21_hubert_layer6.pt,data/smile/M014B21.pt,M014
test,F010C12,3.0,3.0,True,False,False,False,2024/05/28 17:15:50.780,2024/05/28 17:15:59,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F010C12_hubert_layer6.pt,data/smile/F010C12.pt,F010
test,M015B42,2.5,2.0,True,False,True,False,2024/05/28 17:16:12.077,2024/05/28 17:16:22,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M015B42_hubert_layer6.pt,data/smile/M015B42.pt,M015
test,M012C49,1.0,1.0,True,False,True,True,2024/05/28 17:16:33.024,2024/05/28 17:16:41,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M012C49_hubert_layer6.pt,data/smile/M012C49.pt,M012
test,F018B29,4.0,4.0,True,False,False,False,2024/05/28 17:16:44.447,2024/05/28 17:16:53,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F018B29_hubert_layer6.pt,data/smile/F018B29.pt,F018
test,M028C05,5.0,5.0,False,False,False,False,2024/05/28 17:16:57.252,2024/05/28 17:17:00,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M028C05_hubert_layer6.pt,data/smile/M028C05.pt,M028
test,M028B43,5.0,5.0,False,False,False,False,2024/05/28 17:17:08.132,2024/05/28 17:17:11,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M028B43_hubert_layer6.pt,data/smile/M028B43.pt,M028
test,M004C27,1.0,1.0,True,False,True,True,2024/05/28 17:17:21.060,2024/05/28 17:17:32,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M004C27_hubert_layer6.pt,data/smile/M004C27.pt,M004
test,M011B38,2.0,3.0,True,False,False,False,2024/05/28 17:17:37.185,2024/05/28 17:17:43,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M011B38_hubert_layer6.pt,data/smile/M011B38.pt,M011
test,M015C20,4.0,3.5,True,False,False,False,2024/05/28 17:17:51.127,2024/05/28 17:18:00,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M015C20_hubert_layer6.pt,data/smile/M015C20.pt,M015
test,M005C34,5.0,5.0,False,False,False,False,2024/05/28 17:18:04.611,2024/05/28 17:18:08,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M005C34_hubert_layer6.pt,data/smile/M005C34.pt,M005
test,M025B05,4.5,4.5,True,False,False,False,2024/05/28 17:18:16.291,2024/05/28 17:18:22,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M025B05_hubert_layer6.pt,data/smile/M025B05.pt,M025
test,M003B37,4.0,3.0,True,False,True,False,2024/05/28 17:18:34.674,2024/05/28 17:18:42,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M003B37_hubert_layer6.pt,data/smile/M003B37.pt,M003
test,M023B07,4.0,4.0,False,True,True,False,2024/05/28 17:18:48.279,2024/05/28 17:18:55,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M023B07_hubert_layer6.pt,data/smile/M023B07.pt,M023
test,F007B13,5.0,4.0,False,False,True,False,2024/05/28 17:19:00.838,2024/05/28 17:19:09,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F007B13_hubert_layer6.pt,data/smile/F007B13.pt,F007
test,BF069B01,5.0,4.0,False,False,False,True,2024/05/28 17:19:36.017,2024/05/28 17:19:41,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/BF069B01_hubert_layer6.pt,data/smile/BF069B01.pt,BF069
test,F009C50,2.0,3.0,True,False,True,False,2024/05/28 17:19:50.481,2024/05/28 17:20:00,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F009C50_hubert_layer6.pt,data/smile/F009C50.pt,F009
test,M018B49,4.0,4.0,True,True,False,False,2024/05/28 17:20:08.753,2024/05/28 17:20:15,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M018B49_hubert_layer6.pt,data/smile/M018B49.pt,M018
test,F009B40,1.0,2.0,True,False,False,True,2024/05/28 17:20:27.353,2024/05/28 17:20:35,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F009B40_hubert_layer6.pt,data/smile/F009B40.pt,F009
test,F002B36,1.0,1.0,True,False,True,True,2024/05/28 17:20:40.969,2024/05/28 17:20:46,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F002B36_hubert_layer6.pt,data/smile/F002B36.pt,F002
test,F020B16,2.0,2.0,True,False,True,False,2024/05/28 17:20:51.712,2024/05/28 17:20:59,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F020B16_hubert_layer6.pt,data/smile/F020B16.pt,F020
test,F005B22,2.0,2.0,True,False,True,False,2024/05/28 17:21:04.668,2024/05/28 17:21:12,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F005B22_hubert_layer6.pt,data/smile/F005B22.pt,F005
test,M004B02,1.0,1.0,True,False,True,True,2024/05/28 17:21:20.718,2024/05/28 17:21:27,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M004B02_hubert_layer6.pt,data/smile/M004B02.pt,M004
test,F013B03,5.0,4.0,False,False,False,True,2024/05/28 17:21:35.240,2024/05/28 17:21:40,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/F013B03_hubert_layer6.pt,data/smile/F013B03.pt,F013
test,M014C18,4.0,3.0,True,False,True,False,2024/05/28 17:21:46.249,2024/05/28 17:21:55,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M014C18_hubert_layer6.pt,data/smile/M014C18.pt,M014
test,M005B41,5.0,3.0,False,False,False,True,2024/05/28 17:22:02.322,2024/05/28 17:22:11,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M005B41_hubert_layer6.pt,data/smile/M005B41.pt,M005
test,M010C28,5.0,4.0,False,False,False,True,2024/05/28 17:22:19.724,2024/05/28 17:22:24,deaf_csv/deaf_test_003.csv,202405281730,/home/akio/deaf_si_2025/data/hubert/M010C28_hubert_layer6.pt,data/smile/M010C28.pt,M010
